Estado,Clave SIINAH,Siglas,Centro de trabajo,Año,Mes,Tipo de visitantes,Número de visitas,Nacionalidad
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,1,Trabajadores INAH,12,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,1,"Tercera edad, pensionados y jubilados","1,098",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,1,Exposiciones temporales con costo adicional,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,1,Entrada sin costo,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,1,Profesores,"1,538",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,1,Discapacitados,53,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,1,Entrada sin costo,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,1,Estudiantes nivel básico,"2,845",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,1,Entrada dominical,"3,695",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,1,Boleto pagado,852,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,2,Trabajadores INAH,3,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,2,"Tercera edad, pensionados y jubilados",508,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,2,Exposiciones temporales con costo adicional,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,2,Entrada sin costo,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,2,Profesores,497,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,2,Discapacitados,30,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,2,Entrada sin costo,"7,777",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,2,Estudiantes nivel básico,"2,659",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,2,Entrada dominical,"7,816",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,2,Boleto pagado,740,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,2,Estudiantes nivel superior,"1,948",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,2,Boleto pagado,"2,492",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,2,Exposiciones temporales con costo adicional,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,3,Estudiantes nivel básico,"2,096",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,3,Entrada dominical,"19,928",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,3,Boleto pagado,622,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,3,Estudiantes nivel superior,"2,446",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,3,Boleto pagado,"3,088",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,3,Exposiciones temporales con costo adicional,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,3,Trabajadores INAH,28,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,3,"Tercera edad, pensionados y jubilados",983,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,3,Exposiciones temporales con costo adicional,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,3,Entrada sin costo,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,3,Profesores,932,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,3,Discapacitados,92,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,3,Entrada sin costo,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,4,Estudiantes nivel básico,"4,282",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,4,Entrada dominical,"9,082",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,4,Boleto pagado,486,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,4,Estudiantes nivel superior,"4,730",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,4,Boleto pagado,"5,780",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,4,Exposiciones temporales con costo adicional,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,4,Trabajadores INAH,53,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,4,"Tercera edad, pensionados y jubilados","1,821",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,4,Exposiciones temporales con costo adicional,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,4,Entrada sin costo,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,4,Profesores,"2,739",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,4,Discapacitados,146,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,4,Entrada sin costo,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,5,Profesores,513,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,5,Discapacitados,35,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,5,Entrada sin costo,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,5,Estudiantes nivel básico,"1,754",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,5,Entrada dominical,"4,429",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,5,Boleto pagado,324,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,5,Estudiantes nivel superior,"1,761",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,5,Boleto pagado,"1,534",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,5,Exposiciones temporales con costo adicional,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,5,Trabajadores INAH,12,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,5,"Tercera edad, pensionados y jubilados",511,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,5,Exposiciones temporales con costo adicional,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,5,Entrada sin costo,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,6,Profesores,587,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,6,Discapacitados,28,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,6,Entrada sin costo,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,6,Boleto pagado,292,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,6,Estudiantes nivel básico,"2,538",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,6,Entrada dominical,"7,308",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,6,Exposiciones temporales con costo adicional,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,6,Estudiantes nivel superior,"1,533",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,6,Boleto pagado,"1,787",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,6,Entrada sin costo,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,6,Trabajadores INAH,88,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,6,"Tercera edad, pensionados y jubilados",505,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,6,Exposiciones temporales con costo adicional,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,7,Trabajadores INAH,33,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,7,"Tercera edad, pensionados y jubilados","1,193",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,7,Exposiciones temporales con costo adicional,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,7,Entrada sin costo,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,7,Profesores,"1,010",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,7,Discapacitados,71,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,7,Entrada sin costo,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,7,Estudiantes nivel básico,"2,296",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,7,Entrada dominical,"10,710",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,7,Boleto pagado,376,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,7,Estudiantes nivel superior,"2,845",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,7,Boleto pagado,"3,161",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,7,Exposiciones temporales con costo adicional,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,8,Estudiantes nivel básico,"1,901",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,8,Entrada dominical,"8,370",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,8,Boleto pagado,492,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,8,Estudiantes nivel superior,"2,028",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,8,Boleto pagado,"2,505",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,8,Exposiciones temporales con costo adicional,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,8,Trabajadores INAH,34,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,8,"Tercera edad, pensionados y jubilados","1,092",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,8,Exposiciones temporales con costo adicional,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,8,Entrada sin costo,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,8,Profesores,"1,064",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,8,Discapacitados,58,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,8,Entrada sin costo,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,9,Trabajadores INAH,9,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,9,"Tercera edad, pensionados y jubilados",675,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,9,Exposiciones temporales con costo adicional,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,9,Entrada sin costo,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,9,Profesores,515,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,9,Discapacitados,39,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,9,Entrada sin costo,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,9,Estudiantes nivel básico,"1,250",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,9,Entrada dominical,"5,999",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,9,Boleto pagado,235,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,9,Estudiantes nivel superior,"1,394",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,9,Boleto pagado,"1,691",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,9,Exposiciones temporales con costo adicional,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,10,Profesores,365,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,10,Discapacitados,22,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,10,Entrada sin costo,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,10,Estudiantes nivel básico,"1,152",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,10,Entrada dominical,"5,495",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,10,Boleto pagado,500,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,10,Estudiantes nivel superior,"1,758",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,10,Boleto pagado,"1,220",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,10,Exposiciones temporales con costo adicional,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,10,Trabajadores INAH,19,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,10,"Tercera edad, pensionados y jubilados",591,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,10,Exposiciones temporales con costo adicional,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,10,Entrada sin costo,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,11,Trabajadores INAH,48,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,11,"Tercera edad, pensionados y jubilados",803,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,11,Exposiciones temporales con costo adicional,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,11,Entrada sin costo,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,11,Profesores,621,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,11,Discapacitados,46,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,11,Entrada sin costo,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,11,Estudiantes nivel básico,"2,341",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,11,Entrada dominical,"8,813",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,11,Boleto pagado,558,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,11,Estudiantes nivel superior,"2,487",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,11,Boleto pagado,"2,140",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,11,Exposiciones temporales con costo adicional,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,12,Estudiantes nivel superior,"2,822",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,12,Boleto pagado,"3,175",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,12,Exposiciones temporales con costo adicional,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,12,Trabajadores INAH,27,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,12,"Tercera edad, pensionados y jubilados","1,351",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,12,Exposiciones temporales con costo adicional,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,12,Entrada sin costo,0,Extranjeros
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,12,Profesores,"1,371",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,12,Discapacitados,43,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,12,Entrada sin costo,0,Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,12,Estudiantes nivel básico,"2,465",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,12,Entrada dominical,"9,442",Nacional
Hidalgo,3110036,Z.A.,Z.A. de Tula con museo de sitio,2019,12,Boleto pagado,501,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,1,Trabajadores INAH,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,1,"Tercera edad, pensionados y jubilados",10,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,1,Exposiciones temporales con costo adicional,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,1,Entrada sin costo,2,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,1,Profesores,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,1,Discapacitados,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,1,Entrada sin costo,894,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,1,Estudiantes nivel básico,193,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,1,Entrada dominical,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,1,Boleto pagado,0,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,1,Estudiantes nivel superior,525,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,1,Boleto pagado,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,1,Exposiciones temporales con costo adicional,0,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,2,Estudiantes nivel básico,204,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,2,Entrada dominical,177,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,2,Boleto pagado,0,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,2,Estudiantes nivel superior,287,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,2,Boleto pagado,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,2,Exposiciones temporales con costo adicional,0,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,2,Trabajadores INAH,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,2,"Tercera edad, pensionados y jubilados",9,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,2,Exposiciones temporales con costo adicional,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,2,Entrada sin costo,0,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,2,Profesores,3,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,2,Discapacitados,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,2,Entrada sin costo,680,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,3,Trabajadores INAH,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,3,"Tercera edad, pensionados y jubilados",4,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,3,Exposiciones temporales con costo adicional,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,3,Entrada sin costo,7,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,3,Profesores,6,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,3,Discapacitados,2,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,3,Entrada sin costo,886,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,3,Estudiantes nivel básico,231,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,3,Entrada dominical,312,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,3,Boleto pagado,0,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,3,Estudiantes nivel superior,331,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,3,Boleto pagado,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,3,Exposiciones temporales con costo adicional,0,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,4,Profesores,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,4,Discapacitados,2,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,4,Entrada sin costo,774,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,4,Estudiantes nivel básico,163,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,4,Entrada dominical,247,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,4,Boleto pagado,0,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,4,Estudiantes nivel superior,340,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,4,Boleto pagado,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,4,Exposiciones temporales con costo adicional,0,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,4,Trabajadores INAH,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,4,"Tercera edad, pensionados y jubilados",6,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,4,Exposiciones temporales con costo adicional,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,4,Entrada sin costo,16,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,5,Trabajadores INAH,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,5,"Tercera edad, pensionados y jubilados",4,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,5,Exposiciones temporales con costo adicional,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,5,Entrada sin costo,2,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,5,Profesores,2,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,5,Discapacitados,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,5,Entrada sin costo,646,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,5,Estudiantes nivel básico,167,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,5,Entrada dominical,259,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,5,Boleto pagado,0,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,5,Estudiantes nivel superior,214,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,5,Boleto pagado,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,5,Exposiciones temporales con costo adicional,0,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,6,Profesores,2,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,6,Discapacitados,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,6,Entrada sin costo,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,6,Estudiantes nivel básico,428,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,6,Entrada dominical,270,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,6,Boleto pagado,0,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,6,Estudiantes nivel superior,4,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,6,Boleto pagado,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,6,Exposiciones temporales con costo adicional,0,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,6,Trabajadores INAH,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,6,"Tercera edad, pensionados y jubilados",0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,6,Exposiciones temporales con costo adicional,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,6,Entrada sin costo,0,Extranjeros
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,7,Trabajadores INAH,0,Nacional
Jalisco,2402300,M.- M.H,"Museo ""Casa Agustín Rivera""",2019,7,"Tercera edad, pensionados y jubilados",6,Nacional
